product_id,product_name,category,fit,neckline,pattern,sleeve_style,length,occasion,style_aesthetic,trend,price,base_return_rate
PROD_00524,SS25 Preview Relaxed Animal Print Top,Tops,Relaxed,Square,Animal Print,Sleeveless,-,Holiday,Minimalist,SS25 Preview,45.17,0.4605796520272799
PROD_00525,AW24 Core Slim Plain Top,Tops,Slim,V-Neck,Plain,Cap,-,Evening,Classic,AW24 Core,56.78,0.43146250560259175
PROD_00526,AW24 Trend Regular Check Top,Tops,Regular,Boat,Check,Standard,-,Evening,Contemporary,AW24 Trend,57.16,0.451351786674177
PROD_00527,SS25 Preview Relaxed Polka Dot Top,Tops,Relaxed,Round,Polka Dot,Balloon,-,Casual,Sporty,SS25 Preview,42.14,0.433568897045603
PROD_00528,AW24 Core Relaxed Stripe Top,Tops,Relaxed,V-Neck,Stripe,Cap,-,Loungewear,Contemporary,AW24 Core,44.81,0.3648203128552896
PROD_00529,Continuity Oversized Stripe Top,Tops,Oversized,High,Stripe,Cap,-,Loungewear,Contemporary,Continuity,44.74,0.35719025105645236
PROD_00530,AW24 Core Slim Plain Top,Tops,Slim,High,Plain,Standard,-,Smart Casual,Minimalist,AW24 Core,53.96,0.43467850018697457
PROD_00531,AW24 Core Regular Floral Jumper,Jumpers,Regular,Square,Floral,Bell,-,Loungewear,Minimalist,AW24 Core,58.5,0.4303519992440212
PROD_00532,AW24 Trend Slim Stripe Jumper,Jumpers,Slim,High,Stripe,Long,-,Casual,Minimalist,AW24 Trend,67.84,0.49919280240391295
PROD_00533,AW24 Core Oversized Floral Jumper,Jumpers,Oversized,V-Neck,Floral,Puff,-,Casual,Sporty,AW24 Core,76.46,0.44383372106279967
PROD_00534,AW24 Trend Slim Stripe Jumper,Jumpers,Slim,Crew,Stripe,Balloon,-,Smart Casual,Minimalist,AW24 Trend,58.53,0.5186482765732423
PROD_00535,AW24 Trend Regular Animal Print Jumper,Jumpers,Regular,V-Neck,Animal Print,Bell,-,Casual,Romantic,AW24 Trend,54.81,0.47068209929639904
PROD_00536,AW24 Trend Oversized Abstract Jumper,Jumpers,Oversized,Crew,Abstract,Sleeveless,-,Loungewear,Sporty,AW24 Trend,57.4,0.5549281171755984
PROD_00537,AW24 Core Oversized Abstract Jumper,Jumpers,Oversized,Square,Abstract,Puff,-,Smart Casual,Classic,AW24 Core,63.47,0.47688592893670356
PROD_00538,SS25 Preview Regular Plain Jumper,Jumpers,Regular,Off-Shoulder,Plain,Bell,-,Loungewear,Minimalist,SS25 Preview,46.87,0.5107087743360249
PROD_00539,AW24 Core Oversized Polka Dot Jumper,Jumpers,Oversized,Crew,Polka Dot,Sleeveless,-,Smart Casual,Boho,AW24 Core,66.72,0.4123145217279417
PROD_00540,SS25 Preview Regular Animal Print Jumper,Jumpers,Regular,Square,Animal Print,Bell,-,Loungewear,Romantic,SS25 Preview,59.41,0.5651712372019966
PROD_00541,Clearance Slim Polka Dot Jumper,Jumpers,Slim,Off-Shoulder,Polka Dot,Cap,-,Work,Contemporary,Clearance,83.16,0.5647302756252601
PROD_00542,AW24 Core Fitted Floral Jumper,Jumpers,Fitted,Square,Floral,Cap,-,Evening,Boho,AW24 Core,55.57,0.5077348477230312
PROD_00543,Clearance Regular Check Jumper,Jumpers,Regular,Boat,Check,Standard,-,Smart Casual,Minimalist,Clearance,63.35,0.4243467044066761
PROD_00544,Continuity Slim Plain Jumper,Jumpers,Slim,Square,Plain,Balloon,-,Work,Contemporary,Continuity,53.53,0.45595201487169446
PROD_00545,Continuity Fitted Stripe Jumper,Jumpers,Fitted,Boat,Stripe,Bell,-,Loungewear,Contemporary,Continuity,46.32,0.5009296127140769
PROD_00546,AW24 Trend Slim Animal Print Jumper,Jumpers,Slim,V-Neck,Animal Print,Standard,-,Casual,Boho,AW24 Trend,75.76,0.5518932977983947
PROD_00547,Clearance Slim Polka Dot Jumper,Jumpers,Slim,V-Neck,Polka Dot,Puff,-,Holiday,Boho,Clearance,67.49,0.49387329557744314
PROD_00548,Clearance Oversized Abstract Jumper,Jumpers,Oversized,Boat,Abstract,Puff,-,Casual,Sporty,Clearance,74.44,0.510497923282591
PROD_00549,AW24 Core Fitted Floral Jumper,Jumpers,Fitted,Square,Floral,Balloon,-,Casual,Boho,AW24 Core,78.75,0.505227910326876
PROD_00550,Continuity Fitted Polka Dot Jumper,Jumpers,Fitted,Round,Polka Dot,Sleeveless,-,Holiday,Boho,Continuity,79.6,0.3998196386421668
PROD_00551,AW24 Core Fitted Polka Dot Jumper,Jumpers,Fitted,High,Polka Dot,Long,-,Loungewear,Sporty,AW24 Core,73.68,0.4652529241300517
PROD_00552,AW24 Trend Relaxed Check Jumper,Jumpers,Relaxed,High,Check,Cap,-,Smart Casual,Classic,AW24 Trend,80.83,0.43192252977861884
PROD_00553,AW24 Core Slim Plain Jumper,Jumpers,Slim,Boat,Plain,Puff,-,Holiday,Romantic,AW24 Core,52.46,0.4426637125518374
PROD_00554,AW24 Core Relaxed Abstract Jumper,Jumpers,Relaxed,High,Abstract,Cap,-,Loungewear,Contemporary,AW24 Core,48.7,0.4093030125158802
PROD_00555,Continuity Slim Floral Jumper,Jumpers,Slim,High,Floral,Cap,-,Casual,Contemporary,Continuity,82.31,0.40959801847017624
PROD_00556,AW24 Trend Relaxed Animal Print Jumper,Jumpers,Relaxed,Square,Animal Print,Long,-,Loungewear,Boho,AW24 Trend,60.17,0.5176489661147887
PROD_00557,AW24 Core Relaxed Abstract Jumper,Jumpers,Relaxed,Round,Abstract,Long,-,Work,Sporty,AW24 Core,66.75,0.4023286021013935
PROD_00558,AW24 Core Slim Polka Dot Jumper,Jumpers,Slim,Crew,Polka Dot,Puff,-,Work,Romantic,AW24 Core,72.89,0.44697424658737667
PROD_00559,Continuity Relaxed Animal Print Jumper,Jumpers,Relaxed,High,Animal Print,Cap,-,Casual,Minimalist,Continuity,84.08,0.3958901806574857
PROD_00560,SS25 Preview Fitted Plain Jumper,Jumpers,Fitted,Crew,Plain,Puff,-,Holiday,Contemporary,SS25 Preview,71.71,0.5065047287409282
PROD_00561,AW24 Core Regular Polka Dot Jumper,Jumpers,Regular,Crew,Polka Dot,Standard,-,Holiday,Sporty,AW24 Core,49.93,0.31520237550294466
PROD_00562,AW24 Trend Regular Animal Print Jumper,Jumpers,Regular,High,Animal Print,Standard,-,Casual,Classic,AW24 Trend,84.48,0.4403918374951093
PROD_00563,AW24 Core Slim Stripe Jumper,Jumpers,Slim,Boat,Stripe,Puff,-,Smart Casual,Contemporary,AW24 Core,76.18,0.5402273697147478
PROD_00564,AW24 Trend Fitted Abstract Jumper,Jumpers,Fitted,Off-Shoulder,Abstract,Cap,-,Loungewear,Minimalist,AW24 Trend,57.2,0.650972607528818
PROD_00565,AW24 Core Relaxed Check Jumper,Jumpers,Relaxed,Round,Check,Cap,-,Work,Boho,AW24 Core,56.6,0.3351264284462676
PROD_00566,AW24 Trend Fitted Plain Jumper,Jumpers,Fitted,Crew,Plain,Bell,-,Loungewear,Classic,AW24 Trend,75.0,0.48759712219291385
PROD_00567,Continuity Regular Animal Print Jumper,Jumpers,Regular,Off-Shoulder,Animal Print,Standard,-,Evening,Classic,Continuity,48.52,0.4639661788903153
PROD_00568,Clearance Relaxed Polka Dot Jumper,Jumpers,Relaxed,Off-Shoulder,Polka Dot,Balloon,-,Work,Classic,Clearance,49.49,0.4518029008958912
PROD_00569,SS25 Preview Oversized Stripe Jumper,Jumpers,Oversized,V-Neck,Stripe,Sleeveless,-,Work,Romantic,SS25 Preview,81.89,0.511049871369738
PROD_00570,AW24 Trend Fitted Check Jumper,Jumpers,Fitted,Round,Check,Balloon,-,Holiday,Minimalist,AW24 Trend,76.77,0.5837402481209222
PROD_00571,Continuity Fitted Polka Dot Jumper,Jumpers,Fitted,Off-Shoulder,Polka Dot,Sleeveless,-,Smart Casual,Classic,Continuity,59.6,0.5266374594504548
PROD_00572,AW24 Core Slim Animal Print Jumper,Jumpers,Slim,Round,Animal Print,Balloon,-,Loungewear,Sporty,AW24 Core,79.66,0.4908400372716623
PROD_00573,SS25 Preview Relaxed Polka Dot Jumper,Jumpers,Relaxed,V-Neck,Polka Dot,Cap,-,Evening,Sporty,SS25 Preview,52.06,0.4783160029027903
PROD_00574,AW24 Core Slim Animal Print Jumper,Jumpers,Slim,Round,Animal Print,Sleeveless,-,Evening,Minimalist,AW24 Core,64.51,0.5112260563876261
PROD_00575,Clearance Regular Stripe Jumper,Jumpers,Regular,High,Stripe,Standard,-,Casual,Contemporary,Clearance,82.4,0.4125091552686529
PROD_00576,Clearance Oversized Stripe Jumper,Jumpers,Oversized,High,Stripe,Puff,-,Loungewear,Classic,Clearance,66.57,0.48797714417624793
PROD_00577,Clearance Slim Floral Jumper,Jumpers,Slim,Square,Floral,Cap,-,Evening,Classic,Clearance,47.95,0.4750322932934664
PROD_00578,SS25 Preview Fitted Check Jumper,Jumpers,Fitted,V-Neck,Check,Cap,-,Smart Casual,Contemporary,SS25 Preview,46.77,0.5587346791326788
PROD_00579,SS25 Preview Relaxed Stripe Jumper,Jumpers,Relaxed,Off-Shoulder,Stripe,Long,-,Evening,Sporty,SS25 Preview,73.71,0.5243352895570013
PROD_00580,AW24 Trend Relaxed Stripe Jumper,Jumpers,Relaxed,Boat,Stripe,Sleeveless,-,Casual,Contemporary,AW24 Trend,78.11,0.4136056234431643
PROD_00581,Continuity Fitted Floral Jumper,Jumpers,Fitted,V-Neck,Floral,Standard,-,Smart Casual,Minimalist,Continuity,57.25,0.4054786034846112
PROD_00582,Continuity Relaxed Plain Jumper,Jumpers,Relaxed,Boat,Plain,Bell,-,Work,Contemporary,Continuity,60.02,0.3048976899161365
PROD_00583,AW24 Trend Relaxed Stripe Jumper,Jumpers,Relaxed,Boat,Stripe,Long,-,Casual,Classic,AW24 Trend,64.57,0.3954663765889962
PROD_00584,AW24 Trend Relaxed Abstract Jumper,Jumpers,Relaxed,Off-Shoulder,Abstract,Cap,-,Holiday,Classic,AW24 Trend,83.98,0.5207407881354685
PROD_00585,Continuity Relaxed Plain Jumper,Jumpers,Relaxed,Round,Plain,Cap,-,Smart Casual,Boho,Continuity,51.05,0.21559263501282253
PROD_00586,AW24 Core Fitted Abstract Jumper,Jumpers,Fitted,V-Neck,Abstract,Balloon,-,Work,Contemporary,AW24 Core,69.91,0.5052825893908603
PROD_00587,AW24 Trend Oversized Check Jumper,Jumpers,Oversized,Off-Shoulder,Check,Bell,-,Loungewear,Romantic,AW24 Trend,78.12,0.5654509277413721
PROD_00588,AW24 Core Slim Plain Jumper,Jumpers,Slim,Boat,Plain,Long,-,Smart Casual,Classic,AW24 Core,66.05,0.44119386306819275
PROD_00589,Continuity Slim Polka Dot Jumper,Jumpers,Slim,Off-Shoulder,Polka Dot,Sleeveless,-,Smart Casual,Contemporary,Continuity,52.16,0.5161594507712194
PROD_00590,Clearance Relaxed Abstract Jumper,Jumpers,Relaxed,High,Abstract,Cap,-,Casual,Romantic,Clearance,57.93,0.3997690303114487
PROD_00591,Continuity Relaxed Plain Jumper,Jumpers,Relaxed,Off-Shoulder,Plain,Standard,-,Casual,Contemporary,Continuity,53.69,0.3593496415821852
PROD_00592,AW24 Core Regular Polka Dot Jumper,Jumpers,Regular,V-Neck,Polka Dot,Long,-,Work,Classic,AW24 Core,83.33,0.3316331727133261
PROD_00593,Continuity Oversized Floral Jumper,Jumpers,Oversized,V-Neck,Floral,Bell,-,Evening,Sporty,Continuity,76.81,0.3721981814809623
PROD_00594,SS25 Preview Oversized Check Jumper,Jumpers,Oversized,V-Neck,Check,Cap,-,Evening,Contemporary,SS25 Preview,57.09,0.5688035149575021
PROD_00595,AW24 Core Regular Stripe Jumper,Jumpers,Regular,Round,Stripe,Balloon,-,Evening,Contemporary,AW24 Core,51.18,0.3535626616007313
PROD_00596,Continuity Fitted Animal Print Jumper,Jumpers,Fitted,Square,Animal Print,Sleeveless,-,Loungewear,Boho,Continuity,70.57,0.5397431617237193
PROD_00597,Continuity Oversized Check Jumper,Jumpers,Oversized,Square,Check,Standard,-,Casual,Boho,Continuity,82.06,0.44827456742513866
PROD_00598,Clearance Regular Floral Jumper,Jumpers,Regular,Boat,Floral,Cap,-,Holiday,Contemporary,Clearance,51.58,0.46919273632665925
PROD_00599,Clearance Slim Polka Dot Jumper,Jumpers,Slim,Boat,Polka Dot,Cap,-,Work,Minimalist,Clearance,78.35,0.4943442616765411
PROD_00600,SS25 Preview Oversized Animal Print Jumper,Jumpers,Oversized,Crew,Animal Print,Bell,-,Work,Minimalist,SS25 Preview,48.33,0.5409306075834208
PROD_00601,SS25 Preview Regular Stripe Jumper,Jumpers,Regular,V-Neck,Stripe,Bell,-,Smart Casual,Classic,SS25 Preview,61.2,0.5003280054042251
PROD_00602,AW24 Trend Slim Check Jumper,Jumpers,Slim,Off-Shoulder,Check,Bell,-,Work,Romantic,AW24 Trend,70.86,0.6820040052545905
PROD_00603,Clearance Regular Floral Jumper,Jumpers,Regular,V-Neck,Floral,Cap,-,Smart Casual,Boho,Clearance,82.47,0.3790418977791661
PROD_00604,AW24 Trend Slim Floral Jumper,Jumpers,Slim,Off-Shoulder,Floral,Bell,-,Evening,Boho,AW24 Trend,58.65,0.6058557263640247
PROD_00605,SS25 Preview Regular Animal Print Jumper,Jumpers,Regular,Round,Animal Print,Balloon,-,Loungewear,Sporty,SS25 Preview,47.5,0.5202260413683542
PROD_00606,Clearance Fitted Abstract Jumper,Jumpers,Fitted,V-Neck,Abstract,Cap,-,Work,Romantic,Clearance,50.31,0.5396515422230606
PROD_00607,SS25 Preview Regular Floral Jumper,Jumpers,Regular,Square,Floral,Long,-,Evening,Romantic,SS25 Preview,59.18,0.47009703266883524
PROD_00608,Clearance Regular Plain Jumper,Jumpers,Regular,Boat,Plain,Standard,-,Casual,Contemporary,Clearance,76.82,0.41728400834265034
PROD_00609,Clearance Regular Animal Print Jumper,Jumpers,Regular,V-Neck,Animal Print,Puff,-,Casual,Boho,Clearance,59.8,0.4453412882389088
PROD_00610,SS25 Preview Regular Floral Jumper,Jumpers,Regular,Off-Shoulder,Floral,Balloon,-,Loungewear,Contemporary,SS25 Preview,51.41,0.5773353161031831
PROD_00611,AW24 Core Slim Floral Jumper,Jumpers,Slim,V-Neck,Floral,Bell,-,Loungewear,Contemporary,AW24 Core,73.08,0.529845350505119
PROD_00612,Continuity Fitted Stripe Jumper,Jumpers,Fitted,Off-Shoulder,Stripe,Standard,-,Work,Sporty,Continuity,59.8,0.46903817862970343
PROD_00613,AW24 Trend Fitted Stripe Jumper,Jumpers,Fitted,V-Neck,Stripe,Balloon,-,Work,Contemporary,AW24 Trend,70.0,0.5205805024856515
PROD_00614,AW24 Trend Oversized Abstract Jumper,Jumpers,Oversized,Off-Shoulder,Abstract,Puff,-,Loungewear,Boho,AW24 Trend,83.95,0.5821371924548621
PROD_00615,Clearance Fitted Animal Print Jumper,Jumpers,Fitted,High,Animal Print,Long,-,Work,Contemporary,Clearance,60.72,0.5780682074687863
PROD_00616,AW24 Trend Regular Stripe Jumper,Jumpers,Regular,Boat,Stripe,Cap,-,Loungewear,Boho,AW24 Trend,81.04,0.4678563932279355
PROD_00617,Clearance Regular Plain Jumper,Jumpers,Regular,High,Plain,Cap,-,Holiday,Minimalist,Clearance,52.31,0.3854099280395826
PROD_00618,Clearance Slim Animal Print Jumper,Jumpers,Slim,Round,Animal Print,Balloon,-,Holiday,Contemporary,Clearance,78.38,0.537870335558116
PROD_00619,AW24 Trend Slim Floral Jumper,Jumpers,Slim,Boat,Floral,Balloon,-,Loungewear,Classic,AW24 Trend,70.88,0.6044213015989619
PROD_00620,SS25 Preview Relaxed Floral Jumper,Jumpers,Relaxed,Crew,Floral,Cap,-,Casual,Sporty,SS25 Preview,80.36,0.47668214856884894
PROD_00621,AW24 Core Oversized Stripe Jumper,Jumpers,Oversized,V-Neck,Stripe,Sleeveless,-,Smart Casual,Sporty,AW24 Core,49.2,0.48197925717794365
PROD_00622,AW24 Core Relaxed Polka Dot Jumper,Jumpers,Relaxed,Crew,Polka Dot,Standard,-,Loungewear,Classic,AW24 Core,74.38,0.34441260019631004
PROD_00623,Continuity Oversized Abstract Jumper,Jumpers,Oversized,Boat,Abstract,Puff,-,Smart Casual,Minimalist,Continuity,69.16,0.4956926845127013
PROD_00624,Clearance Oversized Animal Print Jumper,Jumpers,Oversized,Crew,Animal Print,Puff,-,Casual,Minimalist,Clearance,76.6,0.4766787335183674
PROD_00625,AW24 Core Regular Check Jumper,Jumpers,Regular,Round,Check,Standard,-,Casual,Boho,AW24 Core,48.86,0.4020111333514946
PROD_00626,Continuity Relaxed Plain Jumper,Jumpers,Relaxed,Crew,Plain,Standard,-,Work,Contemporary,Continuity,52.29,0.24638098246743756
PROD_00627,Clearance Regular Plain Jumper,Jumpers,Regular,High,Plain,Bell,-,Casual,Boho,Clearance,46.21,0.3837477045712972
PROD_00628,AW24 Trend Fitted Abstract Jumper,Jumpers,Fitted,Boat,Abstract,Standard,-,Evening,Sporty,AW24 Trend,66.95,0.5800329868410758
PROD_00629,AW24 Trend Fitted Floral Jumper,Jumpers,Fitted,Boat,Floral,Standard,-,Casual,Boho,AW24 Trend,71.38,0.5819582592827087
PROD_00630,Clearance Regular Abstract Jumper,Jumpers,Regular,Boat,Abstract,Bell,-,Loungewear,Sporty,Clearance,53.9,0.523629131310246
PROD_00631,AW24 Core Relaxed Stripe Jumper,Jumpers,Relaxed,High,Stripe,Balloon,-,Smart Casual,Classic,AW24 Core,78.71,0.3620481822438468
PROD_00632,AW24 Core Oversized Animal Print Jumper,Jumpers,Oversized,Square,Animal Print,Long,-,Evening,Contemporary,AW24 Core,83.52,0.455661281489265
PROD_00633,Clearance Relaxed Check Jumper,Jumpers,Relaxed,V-Neck,Check,Standard,-,Work,Sporty,Clearance,65.03,0.4342538229398637
PROD_00634,SS25 Preview Oversized Plain Jumper,Jumpers,Oversized,Round,Plain,Standard,-,Smart Casual,Contemporary,SS25 Preview,49.3,0.49814214249220257
PROD_00635,Continuity Slim Polka Dot Jumper,Jumpers,Slim,Boat,Polka Dot,Standard,-,Work,Minimalist,Continuity,70.39,0.42030657611751016
PROD_00636,Continuity Oversized Stripe Jumper,Jumpers,Oversized,High,Stripe,Standard,-,Loungewear,Romantic,Continuity,81.71,0.3650006868473179
PROD_00637,AW24 Core Regular Check Jumper,Jumpers,Regular,Crew,Check,Balloon,-,Smart Casual,Minimalist,AW24 Core,66.93,0.37656260881778175
PROD_00638,Clearance Relaxed Check Jumper,Jumpers,Relaxed,Boat,Check,Balloon,-,Smart Casual,Boho,Clearance,70.96,0.47908662673951147
PROD_00639,AW24 Core Slim Polka Dot Jumper,Jumpers,Slim,Round,Polka Dot,Cap,-,Loungewear,Classic,AW24 Core,59.72,0.42556662233318143
PROD_00640,Clearance Relaxed Animal Print Jumper,Jumpers,Relaxed,Off-Shoulder,Animal Print,Puff,-,Holiday,Contemporary,Clearance,53.1,0.5743680529664978
PROD_00641,Clearance Slim Check Jumper,Jumpers,Slim,Off-Shoulder,Check,Long,-,Holiday,Minimalist,Clearance,67.44,0.6026867847173363
PROD_00642,Continuity Oversized Floral Jumper,Jumpers,Oversized,Square,Floral,Puff,-,Work,Classic,Continuity,73.33,0.46621875111940825
PROD_00643,Clearance Slim Animal Print Jumper,Jumpers,Slim,Square,Animal Print,Bell,-,Holiday,Sporty,Clearance,67.68,0.550751149538488
PROD_00644,AW24 Trend Regular Polka Dot Jumper,Jumpers,Regular,V-Neck,Polka Dot,Puff,-,Smart Casual,Contemporary,AW24 Trend,62.35,0.49677231528050925
PROD_00645,Continuity Regular Plain Jumper,Jumpers,Regular,Round,Plain,Puff,-,Casual,Sporty,Continuity,63.14,0.3466590770223317
PROD_00646,SS25 Preview Regular Abstract Jumper,Jumpers,Regular,Off-Shoulder,Abstract,Sleeveless,-,Holiday,Boho,SS25 Preview,60.69,0.5542785636667884
PROD_00647,SS25 Preview Slim Check Jumper,Jumpers,Slim,V-Neck,Check,Bell,-,Evening,Romantic,SS25 Preview,57.97,0.6351702406390537
PROD_00648,Clearance Relaxed Check Jumper,Jumpers,Relaxed,Square,Check,Long,-,Casual,Sporty,Clearance,79.87,0.4468098159867063
PROD_00649,AW24 Trend Fitted Polka Dot Jumper,Jumpers,Fitted,Square,Polka Dot,Puff,-,Casual,Minimalist,AW24 Trend,48.75,0.5650186524331962
PROD_00650,Clearance Regular Animal Print Jumper,Jumpers,Regular,Square,Animal Print,Bell,-,Casual,Classic,Clearance,57.65,0.5224557909158818
PROD_00651,SS25 Preview Slim Polka Dot Skirt,Skirts,Slim,-,Polka Dot,Balloon,Maxi,Work,Minimalist,SS25 Preview,53.11,0.7482923614257573
PROD_00652,AW24 Core Oversized Abstract Skirt,Skirts,Oversized,-,Abstract,Puff,Maxi,Holiday,Minimalist,AW24 Core,64.17,0.6285266742342622
PROD_00653,Continuity Regular Stripe Skirt,Skirts,Regular,-,Stripe,Puff,Above Knee,Holiday,Romantic,Continuity,53.12,0.4382363331061628
PROD_00654,Continuity Slim Check Skirt,Skirts,Slim,-,Check,Balloon,Above Knee,Casual,Sporty,Continuity,50.62,0.5576190468769623
PROD_00655,SS25 Preview Relaxed Stripe Skirt,Skirts,Relaxed,-,Stripe,Standard,Knee,Work,Boho,SS25 Preview,65.19,0.5125946576901459
PROD_00656,SS25 Preview Oversized Polka Dot Skirt,Skirts,Oversized,-,Polka Dot,Cap,Mini,Smart Casual,Contemporary,SS25 Preview,55.8,0.6361768311922567
PROD_00657,Continuity Oversized Polka Dot Skirt,Skirts,Oversized,-,Polka Dot,Long,Knee,Work,Sporty,Continuity,47.39,0.46707273254426007
PROD_00658,Continuity Fitted Abstract Skirt,Skirts,Fitted,-,Abstract,Standard,Above Knee,Evening,Contemporary,Continuity,69.3,0.5377522804902393
PROD_00659,AW24 Trend Oversized Polka Dot Skirt,Skirts,Oversized,-,Polka Dot,Bell,Knee,Casual,Romantic,AW24 Trend,57.55,0.612353457333109
PROD_00660,Clearance Slim Stripe Skirt,Skirts,Slim,-,Stripe,Cap,Maxi,Evening,Contemporary,Clearance,39.47,0.6347720054420614
PROD_00661,AW24 Trend Fitted Plain Skirt,Skirts,Fitted,-,Plain,Sleeveless,Above Knee,Smart Casual,Classic,AW24 Trend,55.31,0.6218102965561698
PROD_00662,SS25 Preview Slim Check Skirt,Skirts,Slim,-,Check,Standard,Knee,Loungewear,Contemporary,SS25 Preview,50.36,0.6445749679779436
PROD_00663,AW24 Core Relaxed Polka Dot Skirt,Skirts,Relaxed,-,Polka Dot,Puff,Maxi,Evening,Sporty,AW24 Core,44.88,0.48814738977129424
PROD_00664,AW24 Trend Slim Floral Skirt,Skirts,Slim,-,Floral,Balloon,Midi,Holiday,Minimalist,AW24 Trend,51.99,0.7150744713212673
PROD_00665,SS25 Preview Oversized Animal Print Skirt,Skirts,Oversized,-,Animal Print,Bell,Knee,Work,Contemporary,SS25 Preview,40.24,0.6666683155830865
PROD_00666,Clearance Slim Stripe Skirt,Skirts,Slim,-,Stripe,Standard,Midi,Casual,Contemporary,Clearance,62.17,0.5337566229543982
PROD_00667,SS25 Preview Regular Polka Dot Skirt,Skirts,Regular,-,Polka Dot,Sleeveless,Above Knee,Loungewear,Contemporary,SS25 Preview,55.29,0.5838094664121111
PROD_00668,AW24 Trend Oversized Animal Print Skirt,Skirts,Oversized,-,Animal Print,Standard,Mini,Evening,Contemporary,AW24 Trend,63.08,0.634312453042267
PROD_00669,SS25 Preview Fitted Polka Dot Skirt,Skirts,Fitted,-,Polka Dot,Standard,Above Knee,Work,Romantic,SS25 Preview,44.77,0.6268236579108493
PROD_00670,AW24 Trend Relaxed Check Skirt,Skirts,Relaxed,-,Check,Puff,Knee,Evening,Boho,AW24 Trend,47.95,0.5360712171348276
PROD_00671,Clearance Oversized Stripe Skirt,Skirts,Oversized,-,Stripe,Cap,Maxi,Holiday,Minimalist,Clearance,59.79,0.5647462981233147
PROD_00672,Clearance Slim Plain Skirt,Skirts,Slim,-,Plain,Bell,Knee,Holiday,Sporty,Clearance,65.71,0.5650971745218545
PROD_00673,SS25 Preview Fitted Stripe Skirt,Skirts,Fitted,-,Stripe,Balloon,Mini,Evening,Classic,SS25 Preview,40.91,0.7117708566972977
PROD_00674,SS25 Preview Relaxed Abstract Skirt,Skirts,Relaxed,-,Abstract,Balloon,Knee,Work,Sporty,SS25 Preview,70.84,0.5673666384921457
PROD_00675,Continuity Regular Floral Skirt,Skirts,Regular,-,Floral,Bell,Above Knee,Casual,Romantic,Continuity,61.92,0.47962585752327025
PROD_00676,SS25 Preview Relaxed Abstract Skirt,Skirts,Relaxed,-,Abstract,Sleeveless,Mini,Loungewear,Minimalist,SS25 Preview,55.6,0.5707357829625415
PROD_00677,Clearance Relaxed Check Skirt,Skirts,Relaxed,-,Check,Puff,Midi,Loungewear,Classic,Clearance,57.28,0.49375286575318034
PROD_00678,AW24 Trend Fitted Polka Dot Skirt,Skirts,Fitted,-,Polka Dot,Sleeveless,Knee,Loungewear,Sporty,AW24 Trend,70.46,0.6720770849636076
PROD_00679,Clearance Fitted Abstract Skirt,Skirts,Fitted,-,Abstract,Long,Midi,Loungewear,Boho,Clearance,53.62,0.6340552675388925
PROD_00680,AW24 Core Relaxed Polka Dot Skirt,Skirts,Relaxed,-,Polka Dot,Sleeveless,Maxi,Smart Casual,Boho,AW24 Core,60.73,0.5645017094248495
PROD_00681,AW24 Trend Oversized Floral Skirt,Skirts,Oversized,-,Floral,Cap,Knee,Loungewear,Romantic,AW24 Trend,53.87,0.536489927953841
PROD_00682,SS25 Preview Relaxed Abstract Skirt,Skirts,Relaxed,-,Abstract,Standard,Above Knee,Work,Contemporary,SS25 Preview,54.0,0.5440245018464304
PROD_00683,SS25 Preview Oversized Polka Dot Skirt,Skirts,Oversized,-,Polka Dot,Balloon,Knee,Work,Romantic,SS25 Preview,57.71,0.6255465572006362
PROD_00684,Clearance Oversized Polka Dot Skirt,Skirts,Oversized,-,Polka Dot,Standard,Midi,Casual,Sporty,Clearance,43.92,0.5456770490349252
PROD_00685,AW24 Core Fitted Animal Print Skirt,Skirts,Fitted,-,Animal Print,Standard,Midi,Smart Casual,Romantic,AW24 Core,65.9,0.6403719434589957
PROD_00686,AW24 Trend Oversized Animal Print Skirt,Skirts,Oversized,-,Animal Print,Balloon,Midi,Casual,Contemporary,AW24 Trend,49.67,0.6964012228067604
PROD_00687,SS25 Preview Regular Stripe Skirt,Skirts,Regular,-,Stripe,Puff,Maxi,Evening,Contemporary,SS25 Preview,68.6,0.6635523022758857
PROD_00688,AW24 Trend Regular Polka Dot Skirt,Skirts,Regular,-,Polka Dot,Standard,Midi,Work,Sporty,AW24 Trend,39.8,0.5109348399384099
PROD_00689,AW24 Trend Relaxed Abstract Skirt,Skirts,Relaxed,-,Abstract,Standard,Mini,Evening,Boho,AW24 Trend,65.81,0.5941308708350763
PROD_00690,AW24 Trend Regular Animal Print Skirt,Skirts,Regular,-,Animal Print,Long,Above Knee,Evening,Classic,AW24 Trend,67.86,0.6167864565951355
PROD_00691,Continuity Fitted Check Skirt,Skirts,Fitted,-,Check,Cap,Midi,Evening,Minimalist,Continuity,55.99,0.5800534768206416
PROD_00692,SS25 Preview Oversized Plain Skirt,Skirts,Oversized,-,Plain,Standard,Maxi,Smart Casual,Sporty,SS25 Preview,46.64,0.5627841051262586
PROD_00693,AW24 Core Slim Stripe Skirt,Skirts,Slim,-,Stripe,Long,Maxi,Smart Casual,Classic,AW24 Core,59.24,0.5759614751732927
PROD_00694,AW24 Core Regular Floral Skirt,Skirts,Regular,-,Floral,Cap,Knee,Work,Contemporary,AW24 Core,63.01,0.4857251833318411
